topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0.000862309,0.093394279,0.000862309,0.500608325,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.047306396,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.043714374,0.000862309,0.035338134,0.000862309,0.000862309,0.000862309,0.117598951,0.000862309,0.000862309,0.000862309,0.000862309,0.000862309,0.041234575,0.09321107
0.027281363,0.000625213,0.078980021,0.000625213,0.000625213,0.000625213,0.000625213,0.05626487,0.000625213,0.000625213,0.054757629,0.105590217,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.18338038,0.000625213,0.000625213,0.000625213,0.043713789,0.104178809,0.299444646,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.027651863,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213,0.000625213
0.000431183,0.021247188,0.000431183,0.000431183,0.012884981,0.000431183,0.000431183,0.000431183,0.000431183,0.000431183,0.019387515,0.031956028,0.000431183,0.161500141,0.000431183,0.000431183,0.056738619,0.509053826,0.000431183,0.000431183,0.000431183,0.000431183,0.000431183,0.020181937,0.000431183,0.000431183,0.000431183,0.000431183,0.000431183,0.060305882,0.000431183,0.017774094,0.000431183,0.058973286,0.000431183,0.000431183,0.01792337,0.000431183,0.000431183,0.000431183
0.000337949,0.018250804,0.000337949,0.027899416,0.000337949,0.000337949,0.012631032,0.000337949,0.000337949,0.444867849,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.02765633,0.000337949,0.19363001,0.000337949,0.000337949,0.000337949,0.000337949,0.060276777,0.000337949,0.105717637,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.000337949,0.051436886,0.017554788,0.030277954
0.052403357,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.026269134,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.040673591,0.000641203,0.000641203,0.000641203,0.053278234,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.000641203,0.077582851,0.077619016,0.000641203,0.026259378,0.000641203,0.000641203,0.029160094,0.000641203,0.000641203,0.000641203,0.000641203,0.065037213,0.532481015
0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.02406591,0.000480831,0.000480831,0.000480831,0.027780609,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.000480831,0.930362701
0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.792988479,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.000357172,0.193438992,0.000357172
0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.051844746,0.000658196,0.086248823,0.000658196,0.000658196,0.17511408,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.026880035,0.317803174,0.000658196,0.054963462,0.000658196,0.000658196,0.05568032,0.000658196,0.000658196,0.064828143,0.000658196,0.000658196,0.000658196,0.000658196,0.000658196,0.146233097,0.000658196
0.029478263,0.028472107,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.056261234,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.000694697,0.05309302,0.000694697,0.24555704,0.000694697,0.000694697,0.027931681,0.115436621,0.000694697,0.086380385,0.000694697,0.030412691,0.000694697,0.000694697,0.000694697,0.026006727,0.000694697,0.000694697,0.063853905,0.000694697,0.000694697,0.000694697,0.217664823
0.082629725,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.071790352,0.044137076,0.000714702,0.000714702,0.000714702,0.048885196,0.000714702,0.000714702,0.000714702,0.149662346,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.033819292,0.355585039,0.000714702,0.000714702,0.000714702,0.000714702,0.082217678,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.000714702,0.058981448,0.000714702,0.000714702,0.050850805
0.000463189,0.098959178,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.059739813,0.165396556,0.000463189,0.000463189,0.041452337,0.018955598,0.000463189,0.037961312,0.060055058,0.000463189,0.000463189,0.131989211,0.000463189,0.000463189,0.018884212,0.117453687,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.000463189,0.040176116,0.000463189,0.000463189,0.000463189,0.196007609,0.000463189,0.000463189,0.000463189
0.000217485,0.000217485,0.000217485,0.101237752,0.179545447,0.000217485,0.009523904,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.194238827,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.008905029,0.010500794,0.000217485,0.000217485,0.055833414,0.000217485,0.000217485,0.000217485,0.109658256,0.000217485,0.000217485,0.323814541,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485,0.000217485
0.000926022,0.262679785,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.133558929,0.087477483,0.044673048,0.000926022,0.000926022,0.000926022,0.080509566,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022,0.211455971,0.000926022,0.000926022,0.000926022,0.000926022,0.149086475,0.000926022,0.000926022,0.000926022,0.000926022,0.000926022
0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.506245553,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.256219238,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926,0.006250926
0.000471788,0.000471788,0.155804858,0.000471788,0.000471788,0.000471788,0.133294493,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.454389572,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.020176597,0.000471788,0.050445057,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.000471788,0.169848591,0.000471788
0.023837054,0.000581549,0.03010207,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.066828795,0.065160669,0.000581549,0.000581549,0.000581549,0.138326809,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.000581549,0.023838036,0.019370032,0.000581549,0.000581549,0.023839468,0.000581549,0.590669036,0.000581549
0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.009904441,0.000221287,0.000221287,0.000221287,0.015256803,0.011595183,0.115292318,0.000221287,0.000221287,0.000221287,0.77387464,0.000221287,0.000221287,0.056684069,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.000221287,0.010090055,0.000221287,0.000221287
0.001470882,0.634019315,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.175064042,0.001470882,0.060233485,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.077731378,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882,0.001470882
0.000223283,0.000223283,0.000223283,0.000223283,0.000223283,0.000223283,0.000223283,0.000223283,0.04054286,0.000223283,0.066654913,0.000223283,0.000223283,0.000223283,0.398042083,0.000223283,0.000223283,0.000223283,0.076229356,0.000223283,0.000223283,0.185023129,0.000223283,0.000223283,0.000223283,0.000223283,0.022769546,0.121520303,0.010063902,0.000223283,0.000223283,0.000223283,0.036142595,0.000223283,0.000223283,0.000223283,0.03631277,0.000223283,0.000223283,0.000223283
0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.07586088,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.000609787,0.900967181
0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.905668616,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.017782385,0.061129745,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737,0.000416737
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.125797614,0.000438772,0.023594862,0.000438772,0.000438772,0.000438772,0.000438772,0.000438772,0.018843694,0.036265589,0.000438772,0.039040461,0.000438772,0.000438772,0.000438772,0.000438772,0.060083728,0.019582527,0.390955925,0.000438772,0.080163948,0.000438772,0.000438772,0.077261865,0.000438772,0.115685433,0.000438772
0.000555867,0.000555867,0.000555867,0.000555867,0.107226633,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.134285569,0.000555867,0.000555867,0.027682167,0.267918736,0.000555867,0.050190333,0.000555867,0.047589228,0.05457446,0.000555867,0.000555867,0.269919842,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.000555867,0.023381168,0.000555867
0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.955063462,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.031921402,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504,0.000342504
0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.974341154,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792,0.00065792
0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.007643954,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.075778708,0.018232036,0.783908963,0.000168952,0.035510141,0.000168952,0.033274282,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.000168952,0.024612939,0.000168952,0.000168952,0.000168952,0.015632521
0.000490447,0.057778455,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.024607282,0.000490447,0.000490447,0.000490447,0.084553503,0.235652819,0.135819227,0.056035247,0.076754041,0.000490447,0.000490447,0.035667431,0.000490447,0.020894216,0.000490447,0.000490447,0.000490447,0.000490447,0.000490447,0.030094393,0.000490447,0.000490447,0.227920458,0.000490447,0.000490447,0.000490447,0.000490447
0.000294224,0.000294224,0.000294224,0.000294224,0.094396479,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.036578547,0.000294224,0.094808012,0.000294224,0.000294224,0.517607391,0.000294224,0.022387026,0.000294224,0.062154938,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.063110106,0.013008854,0.000294224,0.000294224,0.000294224,0.074729197,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.000294224,0.01239271
0.000714365,0.000714365,0.000714365,0.31542626,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.189856157,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.116934039,0.000714365,0.000714365,0.000714365,0.000714365,0.000714365,0.266396612,0.086384207
0.000581499,0.065130807,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.112259194,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.05232304,0.000581499,0.701879203,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.024801284,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.023835506,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499,0.000581499
0.000277808,0.000277808,0.000277808,0.180209264,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.033605043,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.000277808,0.775906801,0.000277808,0.000277808,0.000277808
0.000806631,0.000806631,0.033063129,0.241555586,0.160436317,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.04893899,0.132909462,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.22662136,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631,0.033067636,0.000806631,0.000806631,0.000806631,0.000806631,0.03306843,0.000806631,0.000806631,0.065333545,0.000806631,0.000806631,0.000806631,0.000806631,0.000806631
0.036472745,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.857029021,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.03586996,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.035302378,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.000438861,0.019965785,0.000438861
0.000410021,0.000410021,0.018372243,0.000410021,0.170192659,0.000410021,0.018839473,0.000410021,0.000410021,0.000410021,0.000410021,0.017311338,0.278121889,0.000410021,0.000410021,0.42707485,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.056556851,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021,0.000410021
0.000308922,0.036897775,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.081339881,0.000308922,0.363872409,0.000308922,0.219123825,0.000308922,0.027879816,0.000308922,0.000308922,0.000308922,0.000308922,0.079420216,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.091139495,0.000308922,0.000308922,0.000308922,0.000308922,0.000308922,0.090441108,0.000308922
0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.986643553,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474,0.000342474
0.102217562,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.128816947,0.000625218,0.050630514,0.030825675,0.000625218,0.000625218,0.025601037,0.000625218,0.000625218,0.000625218,0.031790867,0.197892264,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.09034586,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.000625218,0.102685377,0.220437333,0.000625218
